Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
145666,Wired Headphones,1,11.99,NA,NA
145667,Macbook Pro Laptop,1,1700.0,NA,NA
145668,AA Batteries (4-pack),1,3.84,NA,NA
145669,27in 4K Gaming Monitor,1,389.99,NA,NA
145670,Apple Airpods Headphones,1,150.0,NA,NA
145671,27in 4K Gaming Monitor,1,389.99,NA,NA
145672,Lightning Charging Cable,1,14.95,NA,NA
145673,Lightning Charging Cable,1,14.95,NA,NA
145674,Google Phone,1,600.0,NA,NA
145675,27in FHD Monitor,1,149.99,NA,NA
145676,AAA Batteries (4-pack),1,2.99,NA,NA
145677,27in FHD Monitor,1,149.99,NA,NA
145678,AAA Batteries (4-pack),1,2.99,NA,NA
145679,AA Batteries (4-pack),1,3.84,NA,NA
145680,Bose SoundSport Headphones,1,99.99,NA,NA
145681,Apple Airpods Headphones,1,150.0,NA,NA
145682,AAA Batteries (4-pack),1,2.99,NA,NA
145683,Lightning Charging Cable,1,14.95,NA,NA
145684,Macbook Pro Laptop,1,1700.0,NA,NA
145685,AA Batteries (4-pack),1,3.84,NA,NA
145686,Bose SoundSport Headphones,1,99.99,NA,NA
145687,AA Batteries (4-pack),1,3.84,NA,NA
145688,iPhone,1,700.0,NA,NA
145689,Wired Headphones,1,11.99,NA,NA
145690,USB-C Charging Cable,1,11.95,NA,NA
145691,Wired Headphones,1,11.99,NA,NA
145692,20in Monitor,1,109.99,NA,NA
145693,27in 4K Gaming Monitor,1,389.99,NA,NA
145694,Macbook Pro Laptop,1,1700.0,NA,NA
145695,iPhone,1,700.0,NA,NA
145696,Bose SoundSport Headphones,1,99.99,NA,NA
145697,Lightning Charging Cable,1,14.95,NA,NA
145698,AA Batteries (4-pack),1,3.84,NA,NA
145699,iPhone,1,700.0,NA,NA
145700,Lightning Charging Cable,1,14.95,NA,NA
145701,27in FHD Monitor,1,149.99,NA,NA
145702,Google Phone,1,600.0,NA,NA
145703,USB-C Charging Cable,1,11.95,NA,NA
145704,27in FHD Monitor,1,149.99,NA,NA
145705,Apple Airpods Headphones,1,150.0,NA,NA
145706,Bose SoundSport Headphones,1,99.99,NA,NA
145707,AA Batteries (4-pack),1,3.84,NA,NA
145708,27in FHD Monitor,1,149.99,NA,NA
145709,ThinkPad Laptop,1,999.99,NA,NA
145710,USB-C Charging Cable,1,11.95,NA,NA
145711,AAA Batteries (4-pack),1,2.99,NA,NA
145712,Bose SoundSport Headphones,1,99.99,NA,NA
145713,Lightning Charging Cable,1,14.95,NA,NA
145714,Apple Airpods Headphones,1,150.0,NA,NA
145715,AAA Batteries (4-pack),1,2.99,NA,NA
145716,AA Batteries (4-pack),1,3.84,NA,NA
145717,27in 4K Gaming Monitor,1,389.99,NA,NA
145718,Vareebadd Phone,1,400.0,NA,NA
145719,Wired Headphones,1,11.99,NA,NA
145720,Bose SoundSport Headphones,1,99.99,NA,NA
145721,Lightning Charging Cable,1,14.95,NA,NA
145722,AAA Batteries (4-pack),1,2.99,NA,NA
145723,Lightning Charging Cable,1,14.95,NA,NA
145724,AA Batteries (4-pack),1,3.84,NA,NA
145725,27in FHD Monitor,1,149.99,NA,NA
145726,Google Phone,1,600.0,NA,NA
145727,34in Ultrawide Monitor,1,379.99,NA,NA
145728,Lightning Charging Cable,1,14.95,NA,NA
145729,AAA Batteries (4-pack),1,2.99,NA,NA
145730,Apple Airpods Headphones,1,150.0,NA,NA
145731,AAA Batteries (4-pack),1,2.99,NA,NA
145732,Lightning Charging Cable,1,14.95,NA,NA
145733,AAA Batteries (4-pack),1,2.99,NA,NA
145734,USB-C Charging Cable,1,11.95,NA,NA
145735,AA Batteries (4-pack),1,3.84,NA,NA
145736,LG Washing Machine,1,600.0,NA,NA
145737,27in FHD Monitor,1,149.99,NA,NA
145738,AA Batteries (4-pack),1,3.84,NA,NA
145739,USB-C Charging Cable,1,11.95,NA,NA
145740,AAA Batteries (4-pack),1,2.99,NA,NA
145741,Lightning Charging Cable,1,14.95,NA,NA
145742,Macbook Pro Laptop,1,1700.0,NA,NA
145743,Lightning Charging Cable,1,14.95,NA,NA
145744,Wired Headphones,1,11.99,NA,NA
145745,LG Washing Machine,1,600.0,NA,NA
145746,AAA Batteries (4-pack),1,2.99,NA,NA
145747,Google Phone,1,600.0,NA,NA
145748,iPhone,1,700.0,NA,NA
145749,Wired Headphones,1,11.99,NA,NA
145750,Bose SoundSport Headphones,1,99.99,NA,NA
145751,Wired Headphones,1,11.99,NA,NA
145752,ThinkPad Laptop,1,999.99,NA,NA
145753,Apple Airpods Headphones,1,150.0,NA,NA
145754,Flatscreen TV,1,300.0,NA,NA
145755,USB-C Charging Cable,1,11.95,NA,NA
145756,Apple Airpods Headphones,1,150.0,NA,NA
145757,AAA Batteries (4-pack),1,2.99,NA,NA
145758,AAA Batteries (4-pack),1,2.99,NA,NA
145759,27in FHD Monitor,1,149.99,NA,NA
145760,Apple Airpods Headphones,1,150.0,NA,NA
145761,AAA Batteries (4-pack),1,2.99,NA,NA
145762,27in 4K Gaming Monitor,1,389.99,NA,NA
145763,27in FHD Monitor,1,149.99,NA,NA
145764,Apple Airpods Headphones,1,150.0,NA,NA
145765,AAA Batteries (4-pack),1,2.99,NA,NA
145766,AA Batteries (4-pack),1,3.84,NA,NA
145767,Lightning Charging Cable,1,14.95,NA,NA
145768,AAA Batteries (4-pack),1,2.99,NA,NA
145769,Bose SoundSport Headphones,1,99.99,NA,NA
145770,AA Batteries (4-pack),1,3.84,NA,NA
145771,Apple Airpods Headphones,1,150.0,NA,NA
145772,USB-C Charging Cable,1,11.95,NA,NA
145773,AAA Batteries (4-pack),1,2.99,NA,NA
145774,Lightning Charging Cable,1,14.95,NA,NA
145775,Bose SoundSport Headphones,1,99.99,NA,NA
145776,AA Batteries (4-pack),1,3.84,NA,NA
145777,USB-C Charging Cable,1,11.95,NA,NA
145778,Apple Airpods Headphones,1,150.0,NA,NA
145779,Lightning Charging Cable,1,14.95,NA,NA
145780,27in FHD Monitor,1,149.99,NA,NA
145781,AAA Batteries (4-pack),1,2.99,NA,NA
145782,Lightning Charging Cable,1,14.95,NA,NA
145783,Lightning Charging Cable,1,14.95,NA,NA
145784,Apple Airpods Headphones,1,150.0,NA,NA
145785,Google Phone,1,600.0,NA,NA
145786,Wired Headphones,1,11.99,NA,NA
145787,AA Batteries (4-pack),1,3.84,NA,NA
145788,AAA Batteries (4-pack),1,2.99,NA,NA
145789,Google Phone,1,600.0,NA,NA
145790,Macbook Pro Laptop,1,1700.0,NA,NA
145791,20in Monitor,1,109.99,NA,NA
145792,Apple Airpods Headphones,1,150.0,NA,NA
145793,Apple Airpods Headphones,1,150.0,NA,NA
145794,AA Batteries (4-pack),1,3.84,NA,NA
145795,AA Batteries (4-pack),1,3.84,NA,NA
145796,Wired Headphones,1,11.99,NA,NA
145797,USB-C Charging Cable,1,11.95,NA,NA
145798,Lightning Charging Cable,1,14.95,NA,NA
145799,AAA Batteries (4-pack),1,2.99,NA,NA
145800,USB-C Charging Cable,1,11.95,NA,NA
145801,20in Monitor,1,109.99,NA,NA
145802,Lightning Charging Cable,1,14.95,NA,NA
145803,Bose SoundSport Headphones,1,99.99,NA,NA
145804,Apple Airpods Headphones,1,150.0,NA,NA
145805,USB-C Charging Cable,1,11.95,NA,NA
145806,iPhone,1,700.0,NA,NA
145807,USB-C Charging Cable,1,11.95,NA,NA
145808,AAA Batteries (4-pack),1,2.99,NA,NA
145809,Apple Airpods Headphones,1,150.0,NA,NA
145810,Wired Headphones,1,11.99,NA,NA
145811,Apple Airpods Headphones,1,150.0,NA,NA
145812,Wired Headphones,1,11.99,NA,NA
145813,USB-C Charging Cable,1,11.95,NA,NA
145814,Lightning Charging Cable,1,14.95,NA,NA
145815,Wired Headphones,1,11.99,NA,NA
145816,AAA Batteries (4-pack),1,2.99,NA,NA
145817,AAA Batteries (4-pack),1,2.99,NA,NA
145818,Lightning Charging Cable,1,14.95,NA,NA
145819,AA Batteries (4-pack),1,3.84,NA,NA
145820,Wired Headphones,1,11.99,NA,NA
145821,Wired Headphones,1,11.99,NA,NA
145822,Flatscreen TV,1,300.0,NA,NA
145823,27in FHD Monitor,1,149.99,NA,NA
145824,Vareebadd Phone,1,400.0,NA,NA
145825,AAA Batteries (4-pack),1,2.99,NA,NA
145826,AA Batteries (4-pack),1,3.84,NA,NA
145827,AAA Batteries (4-pack),1,2.99,NA,NA
145828,27in FHD Monitor,1,149.99,NA,NA
145829,USB-C Charging Cable,1,11.95,NA,NA
145830,Lightning Charging Cable,1,14.95,NA,NA
145831,Wired Headphones,1,11.99,NA,NA
145832,Wired Headphones,1,11.99,NA,NA
145833,Wired Headphones,1,11.99,NA,NA
145834,Lightning Charging Cable,1,14.95,NA,NA
145835,USB-C Charging Cable,1,11.95,NA,NA
145836,Apple Airpods Headphones,1,150.0,NA,NA
145837,20in Monitor,1,109.99,NA,NA
145838,AA Batteries (4-pack),1,3.84,NA,NA
145839,AAA Batteries (4-pack),1,2.99,NA,NA
145840,Bose SoundSport Headphones,1,99.99,NA,NA
145841,USB-C Charging Cable,1,11.95,NA,NA
145842,AA Batteries (4-pack),1,3.84,NA,NA
145843,Bose SoundSport Headphones,1,99.99,NA,NA
145844,34in Ultrawide Monitor,1,379.99,NA,NA
145845,USB-C Charging Cable,1,11.95,NA,NA
145846,iPhone,1,700.0,NA,NA
145847,USB-C Charging Cable,1,11.95,NA,NA
145848,AA Batteries (4-pack),1,3.84,NA,NA
145849,Wired Headphones,1,11.99,NA,NA
145850,Google Phone,1,600.0,NA,NA
145851,Bose SoundSport Headphones,1,99.99,NA,NA
145852,27in FHD Monitor,1,149.99,NA,NA
145853,Apple Airpods Headphones,1,150.0,NA,NA
145854,AA Batteries (4-pack),1,3.84,NA,NA
145855,Lightning Charging Cable,1,14.95,NA,NA
145856,iPhone,1,700.0,NA,NA
145857,Flatscreen TV,1,300.0,NA,NA
145858,USB-C Charging Cable,1,11.95,NA,NA
145859,USB-C Charging Cable,1,11.95,NA,NA
145860,ThinkPad Laptop,1,999.99,NA,NA
145861,Flatscreen TV,1,300.0,NA,NA
145862,Wired Headphones,1,11.99,NA,NA
145863,AA Batteries (4-pack),1,3.84,NA,NA
145864,27in 4K Gaming Monitor,1,389.99,NA,NA
145865,Bose SoundSport Headphones,1,99.99,NA,NA
145866,AA Batteries (4-pack),1,3.84,NA,NA
145867,AA Batteries (4-pack),1,3.84,NA,NA
145868,AAA Batteries (4-pack),1,2.99,NA,NA
145869,Apple Airpods Headphones,1,150.0,NA,NA
145870,AAA Batteries (4-pack),1,2.99,NA,NA
145871,27in 4K Gaming Monitor,1,389.99,NA,NA
145872,AA Batteries (4-pack),1,3.84,NA,NA
145873,ThinkPad Laptop,1,999.99,NA,NA
145874,iPhone,1,700.0,NA,NA
145875,Google Phone,1,600.0,NA,NA
145876,USB-C Charging Cable,1,11.95,NA,NA
145877,Wired Headphones,1,11.99,NA,NA
145878,Apple Airpods Headphones,1,150.0,NA,NA
145879,Apple Airpods Headphones,1,150.0,NA,NA
145880,AAA Batteries (4-pack),1,2.99,NA,NA
145881,Wired Headphones,1,11.99,NA,NA
145882,Google Phone,1,600.0,NA,NA
145883,Wired Headphones,1,11.99,NA,NA
145884,AA Batteries (4-pack),1,3.84,NA,NA
145885,Lightning Charging Cable,1,14.95,NA,NA
145886,27in FHD Monitor,1,149.99,NA,NA
145887,Google Phone,1,600.0,NA,NA
145888,USB-C Charging Cable,1,11.95,NA,NA
145889,LG Dryer,1,600.0,NA,NA
145890,USB-C Charging Cable,1,11.95,NA,NA
145891,Lightning Charging Cable,1,14.95,NA,NA
145892,AAA Batteries (4-pack),1,2.99,NA,NA
145893,Wired Headphones,1,11.99,NA,NA
145894,34in Ultrawide Monitor,1,379.99,NA,NA
145895,Apple Airpods Headphones,1,150.0,NA,NA
145896,AA Batteries (4-pack),1,3.84,NA,NA
145897,Apple Airpods Headphones,1,150.0,NA,NA
145898,AA Batteries (4-pack),1,3.84,NA,NA
145899,34in Ultrawide Monitor,1,379.99,NA,NA
145900,AAA Batteries (4-pack),1,2.99,NA,NA
145901,Lightning Charging Cable,1,14.95,NA,NA
145902,27in FHD Monitor,1,149.99,NA,NA
145903,Google Phone,1,600.0,NA,NA
145904,USB-C Charging Cable,1,11.95,NA,NA
145905,AAA Batteries (4-pack),1,2.99,NA,NA
145906,AA Batteries (4-pack),1,3.84,NA,NA
145907,Google Phone,1,600.0,NA,NA
145908,USB-C Charging Cable,1,11.95,NA,NA
145909,Bose SoundSport Headphones,1,99.99,NA,NA
145910,Lightning Charging Cable,1,14.95,NA,NA
145911,Lightning Charging Cable,1,14.95,NA,NA
145912,Wired Headphones,1,11.99,NA,NA
145913,Bose SoundSport Headphones,1,99.99,NA,NA
145914,Lightning Charging Cable,1,14.95,NA,NA
145915,Apple Airpods Headphones,1,150.0,NA,NA
145916,Flatscreen TV,1,300.0,NA,NA
145917,Lightning Charging Cable,1,14.95,NA,NA
145918,AAA Batteries (4-pack),1,2.99,NA,NA
145919,iPhone,1,700.0,NA,NA
145920,USB-C Charging Cable,1,11.95,NA,NA
145921,Lightning Charging Cable,1,14.95,NA,NA
145922,Lightning Charging Cable,1,14.95,NA,NA
145923,AA Batteries (4-pack),1,3.84,NA,NA
145924,AAA Batteries (4-pack),1,2.99,NA,NA
145925,ThinkPad Laptop,1,999.99,NA,NA
145926,Bose SoundSport Headphones,1,99.99,NA,NA
145927,AAA Batteries (4-pack),1,2.99,NA,NA
145928,AA Batteries (4-pack),1,3.84,NA,NA
145929,AAA Batteries (4-pack),1,2.99,NA,NA
145930,Bose SoundSport Headphones,1,99.99,NA,NA
145931,iPhone,1,700.0,NA,NA
145932,AAA Batteries (4-pack),1,2.99,NA,NA
145933,USB-C Charging Cable,1,11.95,NA,NA
145934,Lightning Charging Cable,1,14.95,NA,NA
145935,Apple Airpods Headphones,1,150.0,NA,NA
145936,Wired Headphones,1,11.99,NA,NA
145937,Apple Airpods Headphones,1,150.0,NA,NA
145938,Google Phone,1,600.0,NA,NA
145939,Lightning Charging Cable,1,14.95,NA,NA
145940,AAA Batteries (4-pack),1,2.99,NA,NA
145941,Wired Headphones,1,11.99,NA,NA
145942,USB-C Charging Cable,1,11.95,NA,NA
145943,Apple Airpods Headphones,1,150.0,NA,NA
145944,27in FHD Monitor,1,149.99,NA,NA
145945,iPhone,1,700.0,NA,NA
145946,Wired Headphones,1,11.99,NA,NA
145947,20in Monitor,1,109.99,NA,NA
145948,27in FHD Monitor,1,149.99,NA,NA
145949,AA Batteries (4-pack),1,3.84,NA,NA
145950,Apple Airpods Headphones,1,150.0,NA,NA
145951,20in Monitor,1,109.99,NA,NA
145952,Google Phone,1,600.0,NA,NA
145953,Apple Airpods Headphones,1,150.0,NA,NA
145954,AA Batteries (4-pack),1,3.84,NA,NA
145955,Apple Airpods Headphones,1,150.0,NA,NA
145956,Lightning Charging Cable,1,14.95,NA,NA
145957,USB-C Charging Cable,1,11.95,NA,NA
145958,Flatscreen TV,1,300.0,NA,NA
145959,ThinkPad Laptop,1,999.99,NA,NA
145960,Bose SoundSport Headphones,1,99.99,NA,NA
145961,AA Batteries (4-pack),1,3.84,NA,NA
145962,Wired Headphones,1,11.99,NA,NA
145963,AA Batteries (4-pack),1,3.84,NA,NA
145964,AA Batteries (4-pack),1,3.84,NA,NA
145965,iPhone,1,700.0,NA,NA
145966,AAA Batteries (4-pack),1,2.99,NA,NA
145967,USB-C Charging Cable,1,11.95,NA,NA
145968,AAA Batteries (4-pack),1,2.99,NA,NA
145969,27in FHD Monitor,1,149.99,NA,NA
145970,iPhone,1,700.0,NA,NA
145971,USB-C Charging Cable,1,11.95,NA,NA
145972,Wired Headphones,1,11.99,NA,NA
145973,Apple Airpods Headphones,1,150.0,NA,NA
145974,Flatscreen TV,1,300.0,NA,NA
145975,27in 4K Gaming Monitor,1,389.99,NA,NA
145976,Bose SoundSport Headphones,1,99.99,NA,NA
145977,Wired Headphones,1,11.99,NA,NA
145978,Bose SoundSport Headphones,1,99.99,NA,NA
145979,Wired Headphones,1,11.99,NA,NA
145980,ThinkPad Laptop,1,999.99,NA,NA
145981,27in 4K Gaming Monitor,1,389.99,NA,NA
145982,27in 4K Gaming Monitor,1,389.99,NA,NA
145983,Wired Headphones,1,11.99,NA,NA
145984,AA Batteries (4-pack),1,3.84,NA,NA
145985,Google Phone,1,600.0,NA,NA
145986,Lightning Charging Cable,1,14.95,NA,NA
145987,Bose SoundSport Headphones,1,99.99,NA,NA
145988,Lightning Charging Cable,1,14.95,NA,NA
145989,Bose SoundSport Headphones,1,99.99,NA,NA
145990,AA Batteries (4-pack),1,3.84,NA,NA
145991,Wired Headphones,1,11.99,NA,NA
145992,27in FHD Monitor,1,149.99,NA,NA
145993,Macbook Pro Laptop,1,1700.0,NA,NA
145994,Bose SoundSport Headphones,1,99.99,NA,NA
145995,AAA Batteries (4-pack),1,2.99,NA,NA
145996,27in FHD Monitor,1,149.99,NA,NA
145997,Lightning Charging Cable,1,14.95,NA,NA
145998,iPhone,1,700.0,NA,NA
145999,Wired Headphones,1,11.99,NA,NA
146000,Lightning Charging Cable,1,14.95,NA,NA
146001,Google Phone,1,600.0,NA,NA
146002,27in FHD Monitor,1,149.99,NA,NA
146003,AAA Batteries (4-pack),1,2.99,NA,NA
146004,Google Phone,1,600.0,NA,NA
146005,USB-C Charging Cable,1,11.95,NA,NA
146006,Lightning Charging Cable,1,14.95,NA,NA
146007,Lightning Charging Cable,1,14.95,NA,NA
146008,27in 4K Gaming Monitor,1,389.99,NA,NA
146009,Lightning Charging Cable,1,14.95,NA,NA
146010,Lightning Charging Cable,1,14.95,NA,NA
146011,Lightning Charging Cable,1,14.95,NA,NA
146012,AA Batteries (4-pack),1,3.84,NA,NA
146013,Lightning Charging Cable,1,14.95,NA,NA
146014,USB-C Charging Cable,1,11.95,NA,NA
146015,27in 4K Gaming Monitor,1,389.99,NA,NA
146016,AA Batteries (4-pack),1,3.84,NA,NA
146017,AAA Batteries (4-pack),1,2.99,NA,NA
146018,AA Batteries (4-pack),1,3.84,NA,NA
146019,AA Batteries (4-pack),1,3.84,NA,NA
146020,Lightning Charging Cable,1,14.95,NA,NA
146021,34in Ultrawide Monitor,1,379.99,NA,NA
146022,AAA Batteries (4-pack),1,2.99,NA,NA
146023,AA Batteries (4-pack),1,3.84,NA,NA
146024,Wired Headphones,1,11.99,NA,NA
146025,iPhone,1,700.0,NA,NA
146026,Wired Headphones,1,11.99,NA,NA
146027,Flatscreen TV,1,300.0,NA,NA
146028,Macbook Pro Laptop,1,1700.0,NA,NA
146029,Lightning Charging Cable,1,14.95,NA,NA
146030,AAA Batteries (4-pack),1,2.99,NA,NA
146031,Lightning Charging Cable,1,14.95,NA,NA
146032,Flatscreen TV,1,300.0,NA,NA
146033,AA Batteries (4-pack),1,3.84,NA,NA
146034,iPhone,1,700.0,NA,NA
146035,34in Ultrawide Monitor,1,379.99,NA,NA
146036,USB-C Charging Cable,1,11.95,NA,NA
146037,ThinkPad Laptop,1,999.99,NA,NA
146038,Wired Headphones,1,11.99,NA,NA
146039,Apple Airpods Headphones,1,150.0,NA,NA
146040,iPhone,1,700.0,NA,NA
146041,Apple Airpods Headphones,1,150.0,NA,NA
146042,Bose SoundSport Headphones,1,99.99,NA,NA
146043,Macbook Pro Laptop,1,1700.0,NA,NA
146044,iPhone,1,700.0,NA,NA
146045,USB-C Charging Cable,1,11.95,NA,NA
146046,Lightning Charging Cable,1,14.95,NA,NA
146047,AA Batteries (4-pack),1,3.84,NA,NA
146048,Lightning Charging Cable,1,14.95,NA,NA
146049,27in FHD Monitor,1,149.99,NA,NA
146050,Bose SoundSport Headphones,1,99.99,NA,NA
146051,Wired Headphones,1,11.99,NA,NA
146052,AA Batteries (4-pack),1,3.84,NA,NA
146053,Wired Headphones,1,11.99,NA,NA
146054,27in 4K Gaming Monitor,1,389.99,NA,NA
146055,AA Batteries (4-pack),1,3.84,NA,NA
146056,AA Batteries (4-pack),1,3.84,NA,NA
146057,Bose SoundSport Headphones,1,99.99,NA,NA
146058,AA Batteries (4-pack),1,3.84,NA,NA
146059,USB-C Charging Cable,1,11.95,NA,NA
146060,AAA Batteries (4-pack),1,2.99,NA,NA
146061,USB-C Charging Cable,1,11.95,NA,NA
146062,AA Batteries (4-pack),1,3.84,NA,NA
146063,34in Ultrawide Monitor,1,379.99,NA,NA
146064,AAA Batteries (4-pack),1,2.99,NA,NA
146065,USB-C Charging Cable,1,11.95,NA,NA
146066,USB-C Charging Cable,1,11.95,NA,NA
146067,27in 4K Gaming Monitor,1,389.99,NA,NA
146068,20in Monitor,1,109.99,NA,NA
146069,Macbook Pro Laptop,1,1700.0,NA,NA
146070,Apple Airpods Headphones,1,150.0,NA,NA
146071,Apple Airpods Headphones,1,150.0,NA,NA
146072,Apple Airpods Headphones,1,150.0,NA,NA
146073,Wired Headphones,1,11.99,NA,NA
146074,AAA Batteries (4-pack),1,2.99,NA,NA
146075,27in FHD Monitor,1,149.99,NA,NA
146076,34in Ultrawide Monitor,1,379.99,NA,NA
146077,Google Phone,1,600.0,NA,NA
146078,27in FHD Monitor,1,149.99,NA,NA
146079,Wired Headphones,1,11.99,NA,NA
146080,AA Batteries (4-pack),1,3.84,NA,NA
146081,AA Batteries (4-pack),1,3.84,NA,NA
146082,AA Batteries (4-pack),1,3.84,NA,NA
146083,USB-C Charging Cable,1,11.95,NA,NA
146084,Bose SoundSport Headphones,1,99.99,NA,NA
146085,34in Ultrawide Monitor,1,379.99,NA,NA
146086,27in 4K Gaming Monitor,1,389.99,NA,NA
146087,AA Batteries (4-pack),1,3.84,NA,NA
146088,27in FHD Monitor,1,149.99,NA,NA
146089,27in FHD Monitor,1,149.99,NA,NA
146090,Wired Headphones,1,11.99,NA,NA
146091,AAA Batteries (4-pack),1,2.99,NA,NA
146092,Wired Headphones,1,11.99,NA,NA
146093,Vareebadd Phone,1,400.0,NA,NA
146094,AA Batteries (4-pack),1,3.84,NA,NA
146095,Lightning Charging Cable,1,14.95,NA,NA
146096,Bose SoundSport Headphones,1,99.99,NA,NA
146097,ThinkPad Laptop,1,999.99,NA,NA
146098,USB-C Charging Cable,1,11.95,NA,NA
146099,AA Batteries (4-pack),1,3.84,NA,NA
146100,AAA Batteries (4-pack),1,2.99,NA,NA
146101,USB-C Charging Cable,1,11.95,NA,NA
146102,AA Batteries (4-pack),1,3.84,NA,NA
146103,Lightning Charging Cable,1,14.95,NA,NA
146104,Apple Airpods Headphones,1,150.0,NA,NA
146105,iPhone,1,700.0,NA,NA
146106,Bose SoundSport Headphones,1,99.99,NA,NA
146107,AA Batteries (4-pack),1,3.84,NA,NA
146108,USB-C Charging Cable,1,11.95,NA,NA
146109,34in Ultrawide Monitor,1,379.99,NA,NA
146110,Wired Headphones,1,11.99,NA,NA
146111,AA Batteries (4-pack),1,3.84,NA,NA
146112,Wired Headphones,1,11.99,NA,NA
146113,Lightning Charging Cable,1,14.95,NA,NA
146114,AAA Batteries (4-pack),1,2.99,NA,NA
146115,Lightning Charging Cable,1,14.95,NA,NA
146116,Lightning Charging Cable,1,14.95,NA,NA
146117,Wired Headphones,1,11.99,NA,NA
146118,Apple Airpods Headphones,1,150.0,NA,NA
146119,iPhone,1,700.0,NA,NA
146120,Flatscreen TV,1,300.0,NA,NA
146121,AAA Batteries (4-pack),1,2.99,NA,NA
146122,AA Batteries (4-pack),1,3.84,NA,NA
146123,AAA Batteries (4-pack),1,2.99,NA,NA
146124,Flatscreen TV,1,300.0,NA,NA
146125,AAA Batteries (4-pack),1,2.99,NA,NA
146126,Wired Headphones,1,11.99,NA,NA
146127,ThinkPad Laptop,1,999.99,NA,NA
146128,AA Batteries (4-pack),1,3.84,NA,NA
146129,Flatscreen TV,1,300.0,NA,NA
146130,Bose SoundSport Headphones,1,99.99,NA,NA
146131,Lightning Charging Cable,1,14.95,NA,NA
146132,34in Ultrawide Monitor,1,379.99,NA,NA
146133,AA Batteries (4-pack),1,3.84,NA,NA
146134,USB-C Charging Cable,1,11.95,NA,NA
146135,ThinkPad Laptop,1,999.99,NA,NA
146136,Bose SoundSport Headphones,1,99.99,NA,NA
146137,AA Batteries (4-pack),1,3.84,NA,NA
146138,27in 4K Gaming Monitor,1,389.99,NA,NA
146139,AAA Batteries (4-pack),1,2.99,NA,NA
146140,20in Monitor,1,109.99,NA,NA
146141,27in FHD Monitor,1,149.99,NA,NA
146142,Lightning Charging Cable,1,14.95,NA,NA
146143,27in FHD Monitor,1,149.99,NA,NA
146144,Apple Airpods Headphones,1,150.0,NA,NA
146145,AAA Batteries (4-pack),1,2.99,NA,NA
146146,Lightning Charging Cable,1,14.95,NA,NA
146147,27in FHD Monitor,1,149.99,NA,NA
146148,iPhone,1,700.0,NA,NA
146149,Wired Headphones,1,11.99,NA,NA
146150,iPhone,1,700.0,NA,NA
146151,AAA Batteries (4-pack),1,2.99,NA,NA
146152,27in FHD Monitor,1,149.99,NA,NA
146153,Wired Headphones,1,11.99,NA,NA
146154,AA Batteries (4-pack),1,3.84,NA,NA
146155,AAA Batteries (4-pack),1,2.99,NA,NA
146156,Bose SoundSport Headphones,1,99.99,NA,NA
146157,Bose SoundSport Headphones,1,99.99,NA,NA
146158,AA Batteries (4-pack),1,3.84,NA,NA
146159,AAA Batteries (4-pack),1,2.99,NA,NA
146160,27in 4K Gaming Monitor,1,389.99,NA,NA
146161,AA Batteries (4-pack),1,3.84,NA,NA
146162,AAA Batteries (4-pack),1,2.99,NA,NA
146163,USB-C Charging Cable,1,11.95,NA,NA
146164,Apple Airpods Headphones,1,150.0,NA,NA
146165,Lightning Charging Cable,1,14.95,NA,NA
146166,34in Ultrawide Monitor,1,379.99,NA,NA
146167,Wired Headphones,1,11.99,NA,NA
146168,34in Ultrawide Monitor,1,379.99,NA,NA
146169,Lightning Charging Cable,1,14.95,NA,NA
146170,AA Batteries (4-pack),1,3.84,NA,NA
146171,Apple Airpods Headphones,1,150.0,NA,NA
146172,Bose SoundSport Headphones,1,99.99,NA,NA
146173,AA Batteries (4-pack),1,3.84,NA,NA
146174,Bose SoundSport Headphones,1,99.99,NA,NA
146175,Wired Headphones,1,11.99,NA,NA
146176,AA Batteries (4-pack),1,3.84,NA,NA
146177,Wired Headphones,1,11.99,NA,NA
146178,Apple Airpods Headphones,1,150.0,NA,NA
146179,AA Batteries (4-pack),1,3.84,NA,NA
146180,ThinkPad Laptop,1,999.99,NA,NA
146181,USB-C Charging Cable,1,11.95,NA,NA
146182,Vareebadd Phone,1,400.0,NA,NA
146183,Bose SoundSport Headphones,1,99.99,NA,NA
146184,USB-C Charging Cable,1,11.95,NA,NA
146185,Lightning Charging Cable,1,14.95,NA,NA
146186,Wired Headphones,1,11.99,NA,NA
146187,27in FHD Monitor,1,149.99,NA,NA
146188,USB-C Charging Cable,1,11.95,NA,NA
146189,Wired Headphones,1,11.99,NA,NA
146190,iPhone,1,700.0,NA,NA
146191,AA Batteries (4-pack),1,3.84,NA,NA
146192,Bose SoundSport Headphones,1,99.99,NA,NA
146193,Bose SoundSport Headphones,1,99.99,NA,NA
146194,Apple Airpods Headphones,1,150.0,NA,NA
146195,AA Batteries (4-pack),1,3.84,NA,NA
146196,Bose SoundSport Headphones,1,99.99,NA,NA
146197,Lightning Charging Cable,1,14.95,NA,NA
146198,iPhone,1,700.0,NA,NA
146199,34in Ultrawide Monitor,1,379.99,NA,NA
146200,Lightning Charging Cable,1,14.95,NA,NA
146201,USB-C Charging Cable,1,11.95,NA,NA
146202,Apple Airpods Headphones,1,150.0,NA,NA
146203,Flatscreen TV,1,300.0,NA,NA
146204,USB-C Charging Cable,1,11.95,NA,NA
146205,AA Batteries (4-pack),1,3.84,NA,NA
